DEBUG 2015-03-31 12:17:20,748 1669219ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 12:17:20,749 1669220ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 12:17:20,749 1669220ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 12:20:29,481 1857952ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 12:20:29,482 1857953ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 12:20:29,483 1857954ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 12:20:29,483 1857954ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 12:20:57,454 1885924ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 12:20:57,459 1885929ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 12:20:57,460 1885930ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 12:20:57,460 1885930ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 12:21:30,650 1919120ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 12:21:30,652 1919122ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 12:21:30,652 1919122ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 12:21:30,653 1919123ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 13:56:20,683 7609154ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 13:56:20,684 7609155ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 13:56:20,685 7609156ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 13:56:20,685 7609156ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:11:00,255 8488726ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:11:00,256 8488727ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:11:00,256 8488727ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:11:00,256 8488727ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:14:08,352 8676823ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:14:08,353 8676824ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:14:08,353 8676824ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:14:08,353 8676824ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:14:29,608  1886ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:14:29,627  1905ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:14:29,628  1906ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:14:29,628  1906ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:18:44,632   671ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:18:44,655   694ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:18:44,655   694ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:18:44,656   695ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:19:11,604 27642ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:19:11,605 27643ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:19:11,605 27643ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:19:11,605 27643ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:19:49,318 65356ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:19:49,319 65357ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:19:49,319 65357ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:19:49,319 65357ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:20:01,493 77532ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:20:01,494 77533ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:20:01,494 77533ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:20:01,494 77533ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:21:33,570 169608ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:21:33,570 169608ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:21:33,570 169608ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:21:33,570 169608ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:21:57,790 193829ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:21:57,791 193830ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:21:57,791 193830ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:21:57,791 193830ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:22:20,246 216285ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:22:20,247 216286ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:22:20,248 216287ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:22:20,249 216288ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:22:31,139 227177ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:22:31,140 227178ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:22:31,140 227178ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:22:31,141 227179ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:22:45,687 241725ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:22:45,688 241726ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:22:45,688 241726ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:22:45,688 241726ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:23:46,211 302250ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:23:46,211 302250ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:23:46,211 302250ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:23:46,212 302251ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:26:09,899 445937ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:26:09,899 445937ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:26:09,900 445938ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:26:09,900 445938ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:26:27,433 463471ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:26:27,434 463472ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:26:27,434 463472ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:26:27,435 463473ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:27:09,575 505613ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:27:09,575 505613ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:27:09,576 505614ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:27:09,576 505614ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:27:20,973 517011ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:27:20,973 517011ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:27:20,974 517012ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:27:20,974 517012ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:40:33,401 1309439ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:40:33,401 1309439ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:40:33,402 1309440ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:40:33,402 1309440ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 14:42:46,987 1443025ms CultureBaseController  .ctor              - Info
DEBUG 2015-03-31 14:42:46,990 1443028ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 14:42:46,990 1443028ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 14:42:46,990 1443028ms stivalBeheerController .ctor              - Debug
INFO  2015-03-31 16:43:24,762   592ms CultureBaseController  .ctor              - Info
